iteracao;melhor_custo;
137;61218,10448;
138;61218,10448;
139;61218,10448;
140;61218,10448;
141;61218,10448;
142;61218,10448;
143;60686,58241;
144;60686,58241;
145;60686,58241;
146;60686,58241;
147;60686,58241;
148;60686,58241;
149;60686,58241;
150;60686,58241;
151;60686,58241;
152;60686,58241;
153;60686,58241;
154;60686,58241;
155;60686,58241;
156;60686,58241;
157;60475,73378;
158;60475,73378;
159;60475,73378;
160;60475,73378;
161;60475,73378;
162;60475,73378;
163;60475,73378;
164;60475,73378;
165;60475,73378;
166;60475,73378;
167;60475,73378;
168;60475,73378;
169;60475,73378;
170;60090,82421;
171;60090,82421;
172;60090,82421;
173;60090,82421;
174;60090,82421;
175;60090,82421;
176;60008,94709;
177;60008,94709;
178;59955,22010;
179;59955,22010;
180;59955,22010;
181;59834,08372;
182;59834,08372;
183;59834,08372;
184;59834,08372;
185;59834,08372;
186;59834,08372;
187;59834,08372;
188;59834,08372;
189;59834,08372;
190;59834,08372;
191;59834,08372;
192;59834,08372;
193;59834,08372;
194;59834,08372;
195;59834,08372;
196;59834,08372;
197;59834,08372;
198;59834,08372;
199;59834,08372;
200;59834,08372;
201;59834,08372;
202;59834,08372;
203;59834,08372;
204;59834,08372;
205;59834,08372;
206;59834,08372;
207;59834,08372;
208;59834,08372;
209;59834,08372;
210;59834,08372;
211;59834,08372;
212;59834,08372;
213;59834,08372;
214;59834,08372;
215;59834,08372;
216;59834,08372;
217;59834,08372;
218;59834,08372;
219;59834,08372;
220;59834,08372;
221;59834,08372;
222;59834,08372;
223;59834,08372;
224;59834,08372;
225;59834,08372;
226;59834,08372;
227;59834,08372;
228;59834,08372;
229;59834,08372;
230;59834,08372;
231;59834,08372;
232;59834,08372;
233;59834,08372;
234;59834,08372;
235;59834,08372;
236;59834,08372;
237;59834,08372;
238;59834,08372;
239;59834,08372;
240;59834,08372;
241;59834,08372;
242;59834,08372;
243;59834,08372;
244;59834,08372;
245;59834,08372;
246;59834,08372;
247;59834,08372;
248;59235,53872;
249;59235,53872;
250;59235,53872;
251;59235,53872;
252;59235,53872;
253;59235,53872;
254;59235,53872;
255;59235,53872;
256;59235,53872;
257;59235,53872;
258;59235,53872;
259;59235,53872;
260;59235,53872;
261;59235,53872;
262;59235,53872;
263;59235,53872;
264;59235,53872;
265;59235,53872;
266;59235,53872;
