iteracao;melhor_custo;
971;68438,12300;
972;68438,12300;
973;68438,12300;
974;68438,12300;
975;68438,12300;
976;68438,12300;
977;68438,12300;
978;68438,12300;
979;68438,12300;
980;68438,12300;
981;68438,12300;
982;68438,12300;
983;68438,12300;
984;68438,12300;
985;68438,12300;
986;68438,12300;
987;68438,12300;
988;68438,12300;
989;68438,12300;
990;68438,12300;
991;68438,12300;
992;68438,12300;
993;68438,12300;
994;68438,12300;
995;68438,12300;
996;68438,12300;
997;68438,12300;
998;68438,12300;
999;68438,12300;
1000;68438,12300;
1001;68438,12300;
1002;68438,12300;
1003;68438,12300;
1004;68438,12300;
1005;68438,12300;
1006;68438,12300;
1007;68438,12300;
1008;68438,12300;
1009;68438,12300;
1010;68438,12300;
1011;68438,12300;
1012;68438,12300;
1013;68438,12300;
1014;68438,12300;
1015;68438,12300;
1016;68438,12300;
1017;68438,12300;
1018;68438,12300;
1019;68438,12300;
1020;68438,12300;
1021;68438,12300;
1022;68438,12300;
1023;68438,12300;
1024;68438,12300;
1025;68438,12300;
1026;68438,12300;
1027;68438,12300;
1028;68438,12300;
1029;68438,12300;
1030;68438,12300;
1031;68438,12300;
1032;68438,12300;
1033;68438,12300;
1034;68438,12300;
1035;68438,12300;
1036;68438,12300;
1037;68438,12300;
1038;68438,12300;
1039;68438,12300;
1040;68438,12300;
1041;68438,12300;
1042;68438,12300;
1043;68438,12300;
1044;68438,12300;
1045;68438,12300;
1046;68438,12300;
1047;68438,12300;
1048;68438,12300;
1049;68438,12300;
1050;68438,12300;
1051;68438,12300;
1052;68438,12300;
1053;68438,12300;
1054;68438,12300;
1055;68438,12300;
1056;68438,12300;
1057;68438,12300;
1058;68438,12300;
1059;68438,12300;
1060;68438,12300;
1061;68438,12300;
1062;68438,12300;
1063;68438,12300;
1064;68438,12300;
1065;68438,12300;
1066;68438,12300;
1067;68438,12300;
1068;68438,12300;
1069;68438,12300;
1070;68438,12300;
1071;68438,12300;
1072;68438,12300;
1073;68438,12300;
1074;68438,12300;
1075;68438,12300;
1076;68438,12300;
1077;68438,12300;
1078;68438,12300;
1079;68438,12300;
1080;68438,12300;
1081;68438,12300;
1082;68438,12300;
1083;68438,12300;
1084;68438,12300;
1085;68438,12300;
1086;68438,12300;
1087;68438,12300;
1088;68438,12300;
1089;68438,12300;
1090;68438,12300;
1091;68438,12300;
1092;68438,12300;
1093;68438,12300;
1094;68438,12300;
1095;68438,12300;
1096;68438,12300;
1097;68438,12300;
1098;68438,12300;
1099;68438,12300;
1100;68438,12300;
1101;68438,12300;
1102;68438,12300;
1103;68438,12300;
1104;68438,12300;
1105;68438,12300;
1106;68438,12300;
1107;68438,12300;
1108;68438,12300;
1109;68438,12300;
1110;68438,12300;
1111;68438,12300;
1112;68438,12300;
1113;68438,12300;
1114;68438,12300;
1115;68438,12300;
1116;68438,12300;
1117;68438,12300;
1118;68438,12300;
1119;68438,12300;
1120;68438,12300;
1121;68438,12300;
1122;68438,12300;
1123;68438,12300;
1124;68438,12300;
1125;68438,12300;
1126;68438,12300;
1127;68438,12300;
1128;68438,12300;
1129;68438,12300;
1130;68438,12300;
1131;68438,12300;
1132;68438,12300;
1133;68438,12300;
1134;68438,12300;
1135;68438,12300;
1136;68438,12300;
1137;68438,12300;
1138;68438,12300;
1139;68438,12300;
1140;68438,12300;
1141;68438,12300;
1142;68438,12300;
1143;68438,12300;
1144;68438,12300;
1145;68438,12300;
1146;68438,12300;
1147;68438,12300;
1148;68438,12300;
1149;68438,12300;
1150;68438,12300;
1151;68438,12300;
1152;68438,12300;
1153;68438,12300;
1154;68438,12300;
1155;68438,12300;
1156;68438,12300;
1157;68438,12300;
1158;68438,12300;
1159;68438,12300;
1160;68438,12300;
1161;68438,12300;
1162;68438,12300;
1163;68438,12300;
1164;68438,12300;
1165;68438,12300;
1166;68438,12300;
1167;68438,12300;
1168;68438,12300;
1169;68438,12300;
1170;68438,12300;
1171;68438,12300;
1172;68438,12300;
1173;68438,12300;
1174;68438,12300;
1175;68438,12300;
1176;68438,12300;
1177;68438,12300;
1178;68438,12300;
1179;68438,12300;
1180;68438,12300;
1181;68438,12300;
1182;68438,12300;
1183;68438,12300;
1184;68438,12300;
1185;68438,12300;
1186;68438,12300;
1187;68438,12300;
1188;68438,12300;
1189;68438,12300;
1190;68438,12300;
1191;68438,12300;
1192;68438,12300;
1193;68438,12300;
1194;68438,12300;
1195;68438,12300;
1196;68438,12300;
1197;68438,12300;
1198;68438,12300;
1199;68438,12300;
1200;68438,12300;
1201;68438,12300;
1202;68438,12300;
1203;68438,12300;
1204;68438,12300;
1205;68438,12300;
1206;68438,12300;
1207;68438,12300;
1208;68438,12300;
1209;68438,12300;
1210;68438,12300;
1211;68438,12300;
1212;68438,12300;
1213;68438,12300;
1214;68438,12300;
1215;68438,12300;
1216;68438,12300;
1217;68438,12300;
1218;68438,12300;
1219;68438,12300;
1220;68438,12300;
1221;68438,12300;
1222;68438,12300;
1223;68438,12300;
1224;68438,12300;
1225;68438,12300;
1226;68438,12300;
1227;68438,12300;
1228;68438,12300;
1229;68438,12300;
1230;68438,12300;
1231;68438,12300;
1232;68438,12300;
1233;68438,12300;
1234;68438,12300;
1235;68438,12300;
1236;68438,12300;
1237;68438,12300;
1238;68438,12300;
1239;68438,12300;
1240;68438,12300;
1241;68438,12300;
1242;68438,12300;
1243;68438,12300;
1244;68438,12300;
1245;68438,12300;
1246;68438,12300;
1247;68438,12300;
1248;68438,12300;
1249;68438,12300;
1250;68438,12300;
1251;68438,12300;
1252;68438,12300;
1253;68438,12300;
1254;68438,12300;
1255;68438,12300;
1256;68438,12300;
1257;68438,12300;
1258;68438,12300;
1259;68438,12300;
1260;68438,12300;
1261;68438,12300;
1262;68438,12300;
1263;68438,12300;
1264;68438,12300;
1265;68438,12300;
1266;68438,12300;
1267;68438,12300;
1268;68438,12300;
1269;68438,12300;
1270;68438,12300;
1271;68438,12300;
1272;68438,12300;
1273;68438,12300;
1274;68438,12300;
1275;68438,12300;
1276;68438,12300;
1277;68438,12300;
1278;68438,12300;
1279;68438,12300;
1280;68438,12300;
1281;68438,12300;
1282;68438,12300;
1283;68438,12300;
1284;68438,12300;
1285;68438,12300;
1286;68438,12300;
1287;68438,12300;
1288;68438,12300;
1289;68438,12300;
1290;68438,12300;
1291;68438,12300;
1292;68438,12300;
1293;68438,12300;
1294;68438,12300;
1295;68438,12300;
1296;68438,12300;
1297;68438,12300;
1298;68438,12300;
1299;68438,12300;
1300;68438,12300;
1301;68438,12300;
1302;68438,12300;
1303;68438,12300;
1304;68438,12300;
1305;68438,12300;
1306;68438,12300;
1307;68438,12300;
1308;68438,12300;
1309;68438,12300;
1310;68438,12300;
1311;68438,12300;
1312;68438,12300;
1313;68438,12300;
1314;68438,12300;
1315;68438,12300;
1316;68438,12300;
1317;68438,12300;
1318;68438,12300;
1319;68438,12300;
1320;68438,12300;
1321;68438,12300;
1322;68438,12300;
1323;68438,12300;
1324;68438,12300;
1325;68438,12300;
1326;68438,12300;
1327;68438,12300;
1328;68438,12300;
1329;68438,12300;
1330;68438,12300;
1331;68438,12300;
1332;68438,12300;
1333;68438,12300;
1334;68438,12300;
1335;68438,12300;
1336;68438,12300;
1337;68438,12300;
1338;68438,12300;
1339;68438,12300;
1340;68438,12300;
1341;68438,12300;
1342;68438,12300;
1343;68438,12300;
1344;68438,12300;
1345;68438,12300;
1346;68438,12300;
1347;68438,12300;
1348;68438,12300;
1349;68438,12300;
1350;68438,12300;
1351;68438,12300;
1352;68438,12300;
1353;68438,12300;
1354;68438,12300;
1355;68438,12300;
1356;68438,12300;
1357;68438,12300;
1358;68438,12300;
1359;68438,12300;
1360;68438,12300;
1361;68438,12300;
1362;68438,12300;
1363;68438,12300;
1364;68438,12300;
1365;68438,12300;
1366;68438,12300;
1367;68438,12300;
1368;68438,12300;
1369;68438,12300;
1370;68438,12300;
1371;68438,12300;
1372;68438,12300;
1373;68438,12300;
1374;68438,12300;
1375;68438,12300;
1376;68438,12300;
1377;68438,12300;
1378;68438,12300;
1379;68438,12300;
1380;68438,12300;
1381;68438,12300;
1382;68438,12300;
1383;68438,12300;
1384;68438,12300;
1385;68438,12300;
1386;68438,12300;
1387;68438,12300;
1388;68438,12300;
1389;68438,12300;
1390;68438,12300;
1391;68438,12300;
1392;68438,12300;
1393;68438,12300;
1394;68438,12300;
1395;68438,12300;
1396;68438,12300;
1397;68438,12300;
1398;68438,12300;
1399;68438,12300;
1400;68438,12300;
1401;68438,12300;
1402;68438,12300;
1403;68438,12300;
1404;68438,12300;
1405;68438,12300;
1406;68438,12300;
1407;68438,12300;
1408;68438,12300;
1409;68438,12300;
1410;68438,12300;
1411;68438,12300;
1412;68438,12300;
1413;68438,12300;
1414;68438,12300;
1415;68438,12300;
1416;68438,12300;
1417;68438,12300;
1418;68438,12300;
1419;68438,12300;
1420;68438,12300;
1421;68438,12300;
1422;68438,12300;
1423;68438,12300;
1424;68438,12300;
1425;68438,12300;
1426;68438,12300;
1427;68438,12300;
1428;68438,12300;
1429;68438,12300;
1430;68438,12300;
1431;68438,12300;
1432;68438,12300;
1433;68438,12300;
1434;68438,12300;
1435;68438,12300;
1436;68438,12300;
1437;68438,12300;
1438;68438,12300;
1439;68438,12300;
1440;68438,12300;
1441;68438,12300;
1442;68438,12300;
1443;68438,12300;
1444;68438,12300;
1445;68438,12300;
1446;68438,12300;
1447;68438,12300;
1448;68438,12300;
1449;68438,12300;
1450;68438,12300;
1451;68438,12300;
1452;68438,12300;
1453;68438,12300;
1454;68438,12300;
1455;68438,12300;
1456;68438,12300;
1457;68438,12300;
1458;68438,12300;
1459;68438,12300;
1460;68438,12300;
1461;68438,12300;
1462;68438,12300;
1463;68438,12300;
1464;68438,12300;
1465;68438,12300;
1466;68438,12300;
1467;68438,12300;
1468;68438,12300;
1469;68438,12300;
1470;68438,12300;
1471;68438,12300;
1472;68438,12300;
1473;68438,12300;
1474;68438,12300;
1475;68438,12300;
1476;68438,12300;
1477;68438,12300;
1478;68438,12300;
1479;68438,12300;
1480;68438,12300;
1481;68438,12300;
1482;68438,12300;
1483;68438,12300;
1484;68438,12300;
1485;68438,12300;
1486;68438,12300;
1487;68438,12300;
1488;68438,12300;
1489;68438,12300;
1490;68438,12300;
1491;68438,12300;
1492;68438,12300;
1493;68438,12300;
1494;68438,12300;
